duration_ms,track.explicit,key,danceability,energy,loudness,acousticness,instrumentalness,liveness,tempo,time_signature,track.popularity,track.album.release_date,track.name,artist.name
171786,FALSE,9,0.648,0.554,-7.005,0.329,2.56e-5,0.0803,98.045,4,72,2019-06-06,Hold The Line (feat. A R I Z O N A),"Avicii, A R I Z O N A"
159783,FALSE,10,0.488,0.311,-11.467,0.562,5.48e-4,0.161,184.112,4,80,2019-08-21,I Warned Myself,Charlie Puth
194810,FALSE,6,0.637,0.0795,-13.437,0.966,0,0.109,99.021,4,63,2018-12-07,Call Your Girlfriend,Clara Mae
172307,TRUE,1,0.742,0.362,-11.661,0.6,2.47e-5,0.212,123.986,4,62,2019-01-25,You Don't Know Me,Peter Manos
176618,FALSE,0,0.881,0.697,-5.613,0.129,1.39e-6,0.0834,97.012,4,65,2019-02-01,Someone New,Astrid S
181982,FALSE,0,0.758,0.597,-5.564,0.285,0,0.155,87.749,4,62,2018-10-05,Damn,LIVVIA
199537,FALSE,1,0.757,0.381,-7.573,0.578,0,0.104,84.989,4,63,2019-04-26,Things You Can't Change,Rhys Lewis
216239,FALSE,2,0.603,0.554,-4.381,0.452,0,0.0545,111.989,4,65,2018-10-11,Thursday,Jess Glynne
173945,FALSE,3,0.779,0.387,-14.504,0.775,4.2e-4,0.107,108.99,4,59,2018-12-07,Reasons,"NAKED KOALA, Olaf Blackwood"
220495,FALSE,3,0.591,0.201,-17.134,0.348,0,0.101,109.328,4,63,2018-12-07,Praying To A God,Mr. Probz
180640,FALSE,7,0.66,0.449,-6.573,0.209,0,0.111,133.984,4,71,2019-08-14,Losing Me,"Gabrielle Aplin, JP Cooper"
185227,FALSE,8,0.672,0.47,-7.511,0.221,0,0.139,98.929,4,59,2019-02-08,Fight For You,"ALIUS, Rasmus Hagen, Zay"
203089,FALSE,5,0.65,0.561,-6.584,0.0627,7.9e-6,0.266,132.941,4,61,2019-04-26,Out of My Hands,SHY Martin
172371,FALSE,8,0.373,0.477,-6.391,0.226,0,0.0879,198.522,4,77,2019-06-11,Better Luck Next Time,Kelsea Ballerini
183041,FALSE,0,0.531,0.472,-7.347,0.394,0,0.139,127.48,5,62,2018-12-04,Closer,Astrid S
126700,FALSE,0,0.766,0.394,-7.451,0.0582,0.00523,0.279,160.079,4,57,2019-04-12,Til I Don't,Mokita
183720,TRUE,0,0.646,0.485,-6.647,0.501,0,0.121,148.13,4,66,2019-06-28,Falling For Boys,Julia Michaels
235987,FALSE,0,0.599,0.556,-7.732,0.461,0,0.132,145.427,4,60,2018-11-02,Waving Through A Window - from Dear Evan Hansen,Katy Perry
179202,FALSE,4,0.8,0.361,-8.275,0.11,0,0.23,115.075,3,59,2019-04-12,If I Killed Your Night,Nicklas Sahl
167625,FALSE,1,0.646,0.371,-8.645,0.319,0,0.218,81.096,4,63,2018-09-27,Faking It,Sasha Sloan
230641,FALSE,3,0.391,0.649,-6.935,0.35,1e-4,0.238,173.249,4,19,2018-08-23,Why Her Not Me,Grace Carter
168947,TRUE,7,0.793,0.714,-7.562,0.156,0,0.136,100.036,4,64,2019-05-24,Just Friends,Virginia To Vegas
176080,FALSE,6,0.763,0.527,-6.779,0.0562,0.00384,0.0918,156.047,4,74,2019-08-09,Rooting For You,Alessia Cara
233105,FALSE,0,0.53,0.444,-9.779,0.669,0,0.142,122.917,4,60,2019-03-01,Grip - Alternative Version,"Seeb, Bastille"
240267,FALSE,4,0.368,0.681,-6.451,0.0645,0,0.0666,125.071,4,59,2018-08-03,Till I Found You,Phil Wickham
210304,FALSE,9,0.611,0.769,-4.044,0.143,2.77e-5,0.314,160.014,4,64,2019-02-25,Hard Place - Single Version,H.E.R.
214960,FALSE,1,0.619,0.516,-9.802,0.473,0.00358,0.117,84.908,4,49,2019-07-26,Next To You,Ben L'Oncle Soul
221947,FALSE,3,0.53,0.609,-7.613,0.12,0.00515,0.151,157.991,4,49,2019-06-21,Black Moon Rising,Black Pumas
192739,FALSE,0,0.67,0.491,-7.999,0.722,0.00374,0.114,77.021,4,43,2019-08-08,Breeze,Naomi Sharon
160520,FALSE,8,0.62,0.598,-6.157,0.11,0,0.107,89.942,4,49,2019-08-27,In-between,"Lily Moore, Maverick Sabre"
210720,FALSE,7,0.697,0.719,-5.805,0.0954,1.93e-6,0.0819,117.051,4,46,2015-08-28,Luh You,Anderson .Paak
228553,FALSE,4,0.744,0.692,-6.561,0.309,5.5e-4,0.303,99.045,4,48,2019-07-03,So Caught Up,The Teskey Brothers
259853,FALSE,7,0.822,0.479,-7.794,0.0795,8.92e-4,0.639,116.055,4,50,2019-08-02,So Ready,Raphael Saadiq
350533,FALSE,6,0.415,0.463,-9.86,0.134,0.00255,0.101,96.1,4,48,2015-05-01,Shaolin Monk Motherfunk,Hiatus Kaiyote
326190,FALSE,2,0.325,0.608,-8.359,0.302,4.92e-4,0.142,187.695,4,44,2019-08-02,I Got Burned (feat. Tim Rogers) - Strings Version,"The Bamboos, Tim Rogers"
186838,FALSE,9,0.472,0.342,-7.866,0.459,0,0.217,175.708,3,44,2019-06-14,Lost In You,SABRI
199656,FALSE,1,0.75,0.477,-10.676,0.16,3.34e-5,0.365,93.011,4,40,2019-08-29,B There,"Full Crate, Amaal"
166817,FALSE,7,0.343,0.418,-5.861,0.433,7.57e-4,0.114,180.871,3,42,2019-08-02,Ooo Baby Baby,"Raquel Rodriguez, Stan Taylor"
239621,FALSE,7,0.811,0.792,-8.477,0.0363,0.0517,0.342,107.255,4,59,2019-02-15,Like Sugar,Chaka Khan
214578,FALSE,3,0.733,0.474,-8.024,0.579,2.72e-4,0.087,102.976,4,62,2017-05-12,Lose My Cool,Amber Mark
200590,FALSE,8,0.482,0.695,-5.614,0.211,0,0.124,96.787,4,35,2019-06-14,Positivity,Steffen Morrison
219332,FALSE,4,0.676,0.56,-6.024,0.0112,0.00403,0.137,178.555,4,25,2019-04-04,Make It Better (feat. Smokey Robinson),"Anderson .Paak, Smokey Robinson"
181347,FALSE,9,0.825,0.333,-11.317,0.815,4.73e-4,0.113,83.825,4,42,2019-06-21,Follow the Sunshine,Sabrina Starke
278180,FALSE,4,0.658,0.294,-8.533,0.422,5.2e-5,0.0749,74.038,4,76,2017-08-25,Get You (feat. Kali Uchis),"Daniel Caesar, Kali Uchis"
231640,FALSE,3,0.814,0.438,-7.025,0.434,1.66e-6,0.108,89.008,4,53,2019-05-31,So Lo,Louis Baker
255480,FALSE,2,0.841,0.508,-7.54,0.365,8.45e-4,0.071,90.941,4,31,2015-05-29,Letter To The Moon,Sarah - Jane
185640,TRUE,0,0.685,0.481,-7.844,0.826,1.63e-5,0.101,127.832,4,55,2019-08-30,Still Blue (feat. Jill Scott),"SiR, Jill Scott"
193954,FALSE,5,0.703,0.586,-7.924,0.00895,0,0.599,96.987,4,46,2019-07-19,Mr. Big Shot,Nicole Bus
229693,FALSE,1,0.714,0.436,-6.471,0.462,0.0117,0.107,93.025,4,54,2002-02-12,Closer,Goapele
221788,TRUE,10,0.627,0.553,-7.731,0.178,0.0345,0.22,77.987,4,46,2018-05-18,Voodoo,Patrick Paige II
229959,FALSE,10,0.704,0.511,-6.778,0.334,0.137,0.113,93.989,4,55,2015-08-07,What You Don't Do - Tom Misch Remix,"Lianne La Havas, Tom Misch"
258741,TRUE,7,0.564,0.44,-11.346,0.0802,6.83e-5,0.592,97.966,4,33,2019-08-23,Some Say,"Dragonfruit, Triomphe"
211065,FALSE,4,0.57,0.46,-9.841,0.0651,1.91e-5,0.131,203.579,4,60,2019-02-07,Slow Down,"Maverick Sabre, Jorja Smith"
187242,FALSE,1,0.697,0.251,-13.628,0.572,0.00394,0.122,72.95,4,35,2019-02-19,SOS,McClenney
288659,TRUE,6,0.675,0.397,-7.675,0.496,5.66e-6,0.333,119.395,4,57,2019-05-07,Chicago Boy,Ari Lennox
146611,FALSE,0,0.912,0.567,-10.188,0.0361,7.32e-5,0.0958,123.797,4,41,2019-05-12,Mama's Get Ready,"Rilan Ramhane, Rebiere, Pitch Controller Mitch, Birdhouse"
237890,FALSE,3,0.663,0.664,-5.647,0.258,0,0.612,94.066,4,42,2019-07-30,clover,KAMAUU
192309,FALSE,11,0.682,0.367,-12.869,0.193,0.0147,0.127,111.962,5,44,2019-05-03,LowKey (feat. Jayd Ink) - Acoustic,"Full Crate, Jayd Ink"
198987,FALSE,3,0.816,0.793,-5.307,0.33,4.4e-6,0.0953,94.491,4,48,2019-06-25,Do Well,Pip Millett
181026,TRUE,4,0.795,0.529,-18.345,0.0273,1.29e-4,0.0938,117.009,4,57,2017-01-13,Rough Soul,"GoldLink, April George"
235865,FALSE,6,0.786,0.276,-14.38,0.627,3.13e-4,0.0987,81.851,4,38,2019-08-30,Slow Down,Alain Clark
187973,FALSE,0,0.615,0.457,-7.283,0.363,0,0.0923,71.735,4,40,2019-07-03,Hold Me,The Teskey Brothers
244880,FALSE,10,0.625,0.889,-3.517,0.0594,1.21e-5,0.168,100.033,4,41,2019-07-12,One More Lie,Jacob Evans
221800,FALSE,10,0.527,0.765,-5.025,0.235,0,0.25,173.767,4,45,2011-05-03,yes,Musiq Soulchild
427093,FALSE,7,0.278,0.494,-7.853,0.157,4.07e-4,0.173,169.661,4,64,2016-07-15,Love & Hate,Michael Kiwanuka
244802,FALSE,6,0.521,0.308,-10.113,0.894,2.74e-5,0.105,62.214,4,43,2019-05-24,Sunshine or Rain,Foy Vance
161000,FALSE,6,0.699,0.79,-4.836,0.248,5.45e-4,0.0855,157.924,4,36,2019-06-24,The Game,Mayer Hawthorne
201307,TRUE,6,0.807,0.522,-5.499,0.115,0,0.0937,88.001,4,45,2019-04-05,Euphemism,"Tash, JON VINYL"
210909,FALSE,3,0.549,0.792,-6.279,0.452,0,0.0954,134.824,4,54,2019-04-05,Time,Sebastian Mikael
220097,FALSE,0,0.835,0.546,-9.189,0.599,0,0.0752,107.013,4,43,2019-08-09,Musta Been a Ghost,Próxima Parada
266257,FALSE,7,0.796,0.443,-6.822,0.608,0.0034,0.105,92.995,4,51,2019-06-14,Leo Bear,Sinead Harnett
207563,FALSE,3,0.588,0.146,-10.099,0.839,3.55e-5,0.106,74.46,4,41,2019-06-28,Free,Ruben Hein
178680,FALSE,2,0.943,0.433,-10.775,0.434,0.0554,0.0599,101.796,4,38,2019-02-22,Not Enough,Benny Sings
246587,FALSE,1,0.377,0.695,-6.537,0.0936,1.91e-5,0.199,179.747,4,45,2019-04-16,Colors,Black Pumas
155204,FALSE,0,0.78,0.603,-8.573,0.129,0,0.034,91.878,4,47,2019-04-08,Freedom,Andreya Triana
206493,FALSE,11,0.319,0.768,-4.708,0.0613,0,0.0904,176.448,4,52,2018-12-07,You,Nicole Bus
220172,FALSE,4,0.564,0.731,-6.53,0.117,5.7e-4,0.11,85.086,4,40,2019-05-31,Pressure,Hownd
199067,TRUE,1,0.705,0.645,-7.242,0.263,1.06e-5,0.0673,92.01,4,22,2019-03-27,Built That Way,Emotional Oranges
167920,FALSE,7,0.893,0.498,-7.006,0.0758,6.33e-5,0.0635,104.949,4,46,2018-08-24,Get Through This,Aaron Taylor
221807,FALSE,1,0.669,0.684,-4.251,0.571,3.39e-6,0.106,102.991,4,7,2019-01-22,Only You,Amber-Simone
308933,FALSE,6,0.683,0.608,-6.713,0.125,0.0608,0.0804,97.075,4,37,2012-10-29,What Kind of Cool - Will We Think of Next,Cody Chesnutt
191613,FALSE,10,0.626,0.724,-4.874,0.32,0,0.0945,82.059,4,32,2019-08-30,Doing Wrong,"Janice, Molly Hammar"
234920,FALSE,2,0.858,0.6,-6.677,0.547,0.00113,0.132,106.023,4,65,2017-04-14,Still Feel Like Your Man,John Mayer
202989,FALSE,9,0.544,0.827,-8.647,0.059,0,0.251,186.01,4,38,2019-06-25,I Don't Care About You,Back To Basic
201735,FALSE,7,0.609,0.316,-9.347,0.575,8.15e-5,0.115,167.924,3,14,2016-07-15,Call My Name,Mell & Vintage Future
273774,FALSE,7,0.432,0.822,-4.516,0.0671,0.0124,0.0965,153.014,4,45,2019-02-08,One,Cleo Sol
301920,FALSE,1,0.516,0.906,-4.525,2.86e-5,1.01e-4,0.105,116.775,4,73,1991-09-26,Smells Like Teen Spirit,Nirvana
313573,TRUE,7,0.466,0.833,-4.215,0.0266,0,0.0327,88.785,4,77,1992,Killing In The Name,Rage Against The Machine
235667,TRUE,7,0.532,0.344,-13.057,0.00563,4.73e-4,0.115,91.834,4,20,1993-04-23,Creep,Radiohead
264307,FALSE,4,0.559,0.345,-13.496,0.0576,1.05e-4,0.141,84.581,4,80,1991-09-24,Under the Bridge,Red Hot Chili Peppers
318587,FALSE,6,0.354,0.825,-5.325,2.03e-4,6.95e-5,0.0758,105.495,4,75,1994-03-09,Black Hole Sun,Soundgarden
258733,FALSE,2,0.372,0.865,-4.918,4.53e-4,0,0.234,174.53,4,71,1995-10-02,Wonderwall - Remastered,Oasis
206773,FALSE,6,0.305,0.832,-7.981,3.32e-4,2.4e-5,0.091,100.677,4,71,1992-01-01,Would?,Alice In Chains
298253,FALSE,9,0.382,0.867,-7.426,5.91e-6,0.581,0.196,87.309,4,14,1993,Cherub Rock - Remastered 2011,The Smashing Pumpkins
318227,FALSE,2,0.285,0.846,-6.472,0.0404,0,0.182,108.808,4,72,1991-08-27,Jeremy,Pearl Jam
536067,FALSE,11,0.294,0.641,-9.316,0.0163,0.22,0.112,79.759,4,78,1991-01-01,November Rain,Guns N' Roses
178000,FALSE,11,0.531,0.909,-4.236,0.0175,0,0.231,97.546,4,74,1994-02-01,When I Come Around,Green Day
331573,FALSE,6,0.579,0.824,-8.71,0.00206,0.00903,0.059,123.331,4,22,1991-08-12,Enter Sandman,Metallica
306411,FALSE,7,0.299,0.613,-9.012,0.0163,0.00359,0.368,166.96,4,78,1994-10-03,Zombie,The Cranberries
148573,FALSE,6,0.403,0.956,-7.376,0.017,7.09e-5,0.0893,157.706,4,26,1999-01-01,What's My Age Again?,blink-182
257827,FALSE,0,0.488,0.862,-7.595,0.0204,0,0.359,104.56,4,66,1994-04-08,Self Esteem,The Offspring
358427,FALSE,9,0.389,0.889,-6.546,0.0415,0,0.463,171.121,4,26,1997-09-29,Bitter Sweet Symphony,The Verve
256880,FALSE,3,0.635,0.435,-7.521,0.00328,6.78e-6,0.071,76.098,4,22,1994-05-10,Say It Ain't So,Weezer
250547,FALSE,11,0.412,0.882,-5.54,5.96e-5,3.1e-4,0.0805,158.066,4,76,1997-05-20,Everlong,Foo Fighters
268933,FALSE,9,0.7,0.686,-10.338,0.0943,1.93e-6,0.0847,125.412,4,14,1991-03-12,Losing My Religion,R.E.M.
276187,FALSE,0,0.392,0.534,-8.793,0.245,0.00104,0.155,181.305,4,75,1991-11-18,One,U2
299640,FALSE,9,0.668,0.803,-11.282,0.0091,0.00182,0.571,115.386,4,63,1989-10-20,Head Like A Hole,Nine Inch Nails
306853,TRUE,2,0.385,0.673,-8.182,1.83e-4,0.15,0.0699,149.272,4,72,1993-04-06,Sober,TOOL
188067,FALSE,4,0.599,0.79,-3.58,0.00257,0.00181,0.312,103.783,4,68,1990-01-01,Hard To Handle,The Black Crowes
268360,FALSE,7,0.64,0.864,-6.576,0.00832,0,0.123,102.026,4,75,1997-04-08,Semi-Charmed Life,Third Eye Blind
310347,FALSE,7,0.423,0.954,-3.157,0.0021,0,0.177,144.553,4,60,2003-11-10,Plush,Stone Temple Pilots
293653,FALSE,4,0.358,0.893,-7.486,0.0222,0.0524,0.126,174.238,4,67,1989,Epic,Faith No More
246267,FALSE,7,0.384,0.733,-6.522,0.0249,2.61e-5,0.114,137.834,4,62,2016-04-16,Hunger Strike - 25th Anniversary Mix,Temple Of The Dog
249200,TRUE,4,0.66,0.831,-8.195,0.204,0,0.736,105.32,4,53,1995-06-09,You Oughta Know,Alanis Morissette
235000,FALSE,6,0.66,0.627,-10.397,0.0341,9.64e-5,0.385,85.44,4,68,1994-03-01,Loser,Beck
218920,FALSE,4,0.505,0.825,-5.721,1.82e-4,9.48e-4,0.0855,119.987,4,71,1991-09-26,Come As You Are,Nirvana
282907,FALSE,7,0.666,0.936,-9.919,0.00244,0.086,0.153,91.577,4,71,1991-09-24,Give It Away,Red Hot Chili Peppers
232453,FALSE,4,0.645,0.792,-7.34,0.0562,0.0121,0.119,90.565,4,71,1999-10-26,Drive,Incubus
183200,FALSE,1,0.673,0.772,-5.246,0.0223,1.23e-6,0.141,90.356,4,17,1996-07-30,Santeria,Sublime
217107,FALSE,9,0.389,0.476,-9.342,0.619,5.09e-5,0.255,148.117,4,73,1992-01-01,No Rain,Blind Melon
178440,TRUE,6,0.324,0.938,-7.332,0.032,0.0321,0.0961,168.131,4,70,1994-05-23,Sabotage,Beastie Boys
257707,FALSE,10,0.389,0.705,-10.331,5.01e-5,0.86,0.09,122.154,4,11,1995-10-24,Bullet With Butterfly Wings,The Smashing Pumpkins
292581,FALSE,10,0.394,0.944,-6.506,0.00178,4.54e-6,0.298,105.338,4,74,1991-08-27,Even Flow,Pearl Jam
213693,FALSE,3,0.502,0.758,-9.76,0.00915,0.783,0.284,112.508,4,64,1993-08-30,Cannonball,The Breeders
341160,FALSE,2,0.298,0.825,-8.053,0.00541,1.46e-5,0.44,75.592,4,11,1991,Alive,Pearl Jam
359520,FALSE,2,0.446,0.762,-8.971,1.03e-4,7.2e-5,0.26,98.993,4,14,1999-08-23,Take a Picture,Filter
309573,FALSE,9,0.653,0.708,-9.367,8.13e-4,0.0197,0.0764,100.698,4,61,1994-01-01,Possum Kingdom,Toadies
263560,FALSE,0,0.515,0.705,-7.055,0.224,1.33e-5,0.17,76.078,4,66,1995-10-10,Don't Speak,No Doubt
306040,FALSE,6,0.54,0.423,-8.799,0.294,0.0884,0.152,150.135,4,17,1994-03-29,Shine,Collective Soul
233240,TRUE,10,0.381,0.732,-7.594,0.00834,0.0101,0.0854,142.504,4,65,1994-02-01,Longview,Green Day
388733,FALSE,4,0.558,0.364,-11.258,0.0505,5.02e-6,0.0753,142.171,3,24,1991-08-12,Nothing Else Matters,Metallica
193613,FALSE,4,0.214,0.947,-5.053,5.52e-4,0.00352,0.238,170.616,4,71,1994-06-07,Interstate Love Song,Stone Temple Pilots
299733,FALSE,7,0.552,0.645,-6.595,0.00187,1.38e-6,0.0424,89.518,4,64,1993-07-16,Far Behind,Candlebox
289559,FALSE,0,0.333,0.922,-4.087,0.0596,2.05e-6,0.126,162.978,4,62,1995-10-02,Don't Look Back In Anger - Remastered,Oasis
281160,FALSE,6,0.494,0.677,-10.233,0.184,0.0258,0.0926,101.539,4,73,1993-09-21,Heart-Shaped Box,Nirvana
325600,FALSE,11,0.398,0.432,-9.285,0.277,8.54e-6,0.158,93.705,4,64,1994-01-01,Lightning Crashes,Live
217267,FALSE,7,0.351,0.899,-4.119,0.00184,1.16e-4,0.284,145.015,4,62,1997-01-01,Flagpole Sitta,Harvey Danger
121160,FALSE,8,0.674,0.789,-6.903,0.00178,0.0071,0.0754,129.804,4,74,1997-02-10,Song 2 - 2012 Remaster,Blur
173493,FALSE,2,0.67,0.558,-9.159,0.238,0,0.106,80.511,4,68,1997-01-01,Sex & Candy,Marcy Playground
168000,FALSE,0,0.439,0.891,-4.764,0.0122,0,0.547,148.599,4,28,1999-01-01,All The Small Things,blink-182
171080,TRUE,7,0.79,0.687,-7.571,0.0149,3.19e-4,0.323,95.578,4,10,1996-07-30,What I Got,Sublime
448438,FALSE,2,0.286,0.796,-4.625,0.47,0.063,0.364,150.272,4,62,1995-10-02,Champagne Supernova - Remastered,Oasis
373307,TRUE,10,0.559,0.725,-8.631,3.65e-4,0.553,0.112,90.012,4,16,1994,Closer,Nine Inch Nails
165373,TRUE,0,0.407,0.968,-5.154,0.00166,0,0.131,109.727,4,64,1997,Dammit,blink-182
197800,FALSE,7,0.514,0.884,-3.765,0.0943,1.52e-6,0.0654,158.262,4,12,1994-04-08,Come Out and Play,The Offspring
196920,FALSE,4,0.527,0.418,-10.204,0.142,0.775,0.139,129.516,4,14,1993,Disarm - Remastered,The Smashing Pumpkins
217199,FALSE,3,0.61,0.758,-9.133,0.153,2.21e-5,0.714,121.061,4,64,1994-01-01,About A Girl,Nirvana
211933,FALSE,11,0.619,0.67,-10.319,0.00165,0.0109,0.331,129.267,4,71,1993-03-09,Are You Gonna Go My Way,Lenny Kravitz
191507,FALSE,7,0.491,0.942,-5.333,0.156,0,0.367,100.446,4,67,1995-01-01,Santa Monica,Everclear
243587,FALSE,8,0.674,0.659,-8.049,0.00156,0.00765,0.108,99.768,4,61,1991-11-18,Mysterious Ways,U2
257480,FALSE,4,0.418,0.383,-11.782,0.0718,0.0177,0.0896,87.773,4,71,1995-03-28,High And Dry,Radiohead
223747,FALSE,1,0.579,0.812,-6.509,0.00114,0.00333,0.115,152.002,4,65,1999-10-26,Pardon Me,Incubus
234333,FALSE,7,0.615,0.702,-9.686,0.00746,0.00431,0.0608,96.99,4,66,1993-10-19,Daughter (Remastered),Pearl Jam
284427,TRUE,8,0.346,0.765,-8.558,0.00229,7.54e-6,0.213,106.463,4,71,1990-08-01,Man in the Box,Alice In Chains
266280,FALSE,2,0.292,0.714,-4.919,6.58e-4,1.09e-4,0.102,151.412,3,62,2015-03-27,Tomorrow - Remastered,Silverchair
413320,FALSE,0,0.339,0.143,-10.78,0.921,6.36e-4,0.372,101.213,3,65,1994,Hallelujah,Jeff Buckley
214400,FALSE,0,0.526,0.762,-12.437,9.72e-4,1.16e-4,0.338,136.203,4,66,1992-04-21,Friday I'm in Love,The Cure
282427,FALSE,4,0.604,0.611,-9.484,0.00164,3.49e-4,0.147,101.428,3,8,1994-03-09,Fell On Black Days,Soundgarden
196187,FALSE,7,0.291,0.493,-9.461,0.0519,9.15e-6,0.101,182.032,3,63,1993-10-19,Elderly Woman Behind the Counter in a Small Town (Remastered),Pearl Jam
264067,FALSE,7,0.36,0.505,-9.129,0.0626,9.22e-5,0.172,74.807,4,72,1997-05-28,Karma Police,Radiohead
308307,FALSE,3,0.559,0.565,-8.534,0.668,3.15e-4,0.272,108.241,3,12,1994-11-01,Where Did You Sleep Last Night,Nirvana
256333,FALSE,9,0.137,0.916,-4.429,2.84e-5,0.00403,0.127,178.065,3,10,1994-12-06,Machinehead,Bush
320107,FALSE,0,0.472,0.756,-6.075,1.74e-4,0.213,0.132,133.287,4,53,1994-03-09,The Day I Tried To Live,Soundgarden
134200,FALSE,6,0.499,0.873,-3.902,0.00468,0,0.165,142.726,4,67,1995,Lump,The Presidents Of The United States Of America
224133,FALSE,3,0.37,0.96,-4.162,2.41e-4,0.0116,0.0563,89.428,4,67,1994-02-01,Welcome to Paradise,Green Day
205947,FALSE,2,0.634,0.93,-2.793,0.0944,3.17e-4,0.134,108.012,4,57,2003-01-01,Just A Girl,No Doubt
169405,FALSE,4,0.427,0.952,-3.383,0.0252,0,0.407,103.523,4,56,1999-03-02,My Own Worst Enemy,Lit
246920,FALSE,0,0.274,0.906,-5.587,1.9e-5,0.257,0.273,185.959,3,68,1994-03-09,Spoonman,Soundgarden
312120,FALSE,0,0.286,0.728,-6.608,1.74e-4,0.837,0.133,171.454,4,70,1996-09-17,Stinkfist,TOOL
502040,FALSE,2,0.353,0.362,-13.502,0.0894,3.38e-5,0.114,141.285,4,50,1992-01-01,Chloe Dancer/Crown Of Thorns,Mother Love Bone
255573,FALSE,3,0.527,0.838,-6.013,0.0206,6.62e-4,0.07,117.454,4,62,1994,No Excuses,Alice In Chains
254627,FALSE,6,0.287,0.67,-9.381,6.28e-5,0.748,0.237,148.928,4,12,1995-12-12,"Tonight, Tonight - Remastered 2012",The Smashing Pumpkins
327893,FALSE,10,0.552,0.725,-7.09,0.00451,1.58e-4,0.116,111.243,4,5,1995-10-30,Heaven Beside You,Alice In Chains
194760,FALSE,4,0.419,0.945,-5.406,0.0985,0.0121,0.23,181.175,4,8,1997-01-01,The Impression That I Get,The Mighty Mighty Bosstones
224907,FALSE,11,0.637,0.682,-11.625,0.0112,0.0234,0.0473,129.983,4,61,1989,Personal Jesus - Original Seven Inch Version,"Depeche Mode, Francois Kevorkian"
179600,FALSE,11,0.456,0.752,-8.121,0.0095,0.00145,0.0573,183.569,4,59,1996,The Distance,Cake
276662,FALSE,9,0.104,0.794,-4.353,2.39e-5,1.46e-5,0.355,83.972,4,54,1994-08-29,Live Forever - Remastered,Oasis
156867,FALSE,0,0.477,0.965,-5.735,0.0196,1.26e-4,0.138,116.251,4,58,1998-01-01,Laid,James
299507,FALSE,9,0.269,0.895,-6.382,0.083,0.00266,0.153,168.479,4,61,1995,In the Meantime,Spacehog
295373,FALSE,8,0.348,0.686,-12.748,0.0233,0.00256,0.145,178.466,3,47,1991-09-24,Breaking the Girl,Red Hot Chili Peppers
387213,FALSE,5,0.252,0.849,-6.501,0.0377,0.00592,0.0545,163.704,4,65,1997-05-28,Paranoid Android,Radiohead
258133,FALSE,11,0.588,0.804,-4.006,0.00336,0.00172,0.0358,120.015,4,54,2007-01-01,Stupid Girl,Garbage
193000,FALSE,1,0.461,0.868,-8.007,7.25e-6,0.164,0.142,139.975,4,6,1993-10-01,Go,Pearl Jam
384467,FALSE,0,0.303,0.768,-6.672,0.0576,9.09e-6,0.373,148.732,3,57,2016-04-16,Say Hello 2 Heaven - 25th Anniversary Mix,Temple Of The Dog
349173,FALSE,3,0.496,0.464,-12.791,8.98e-5,0.781,0.0808,145.564,4,5,1993,Mayonaise,The Smashing Pumpkins
172053,FALSE,6,0.44,0.935,-6.304,1.65e-4,1.77e-6,0.32,175.253,4,33,1995-07-11,Down,311
430257,FALSE,5,0.684,0.725,-6.396,0.00378,0.769,0.18,115.012,4,43,2019-06-21,"I Want Magic - Dimitri From Paris Vs. Cotonete 12"" Dubstrumental","Izo FitzRoy, Dimitri From Paris, Cotonete"
208663,FALSE,10,0.776,0.85,-7.48,0.021,0.00764,0.0967,115.974,4,39,2019-08-23,Falling Deep In Love,"Horse Meat Disco, Kathy Sledge"
212213,FALSE,11,0.788,0.898,-5.93,0.0367,0.4,0.0645,121.991,4,48,2019-03-08,Got 2 Be Loved,Soul Reductions
215658,FALSE,2,0.636,0.77,-6.977,5.53e-4,0.893,0.161,124.955,4,45,2019-06-28,Toggle,Motez
369472,FALSE,5,0.778,0.391,-11.635,0.129,0.211,0.0675,125.028,4,39,2019-07-26,Keep Wondering! - Kelly G. Shelter Mix,Kelly G
186250,FALSE,4,0.761,0.857,-6.026,3.2e-4,0.49,0.136,124.002,4,41,2019-08-09,Sunshine Day,"Freiboitar, Claus Casper"
200020,FALSE,10,0.75,0.952,-5.376,0.0292,0.0332,0.0861,119.955,4,37,2019-08-30,Heaven (feat. Andreya Triana) - Mousse T.'s Disco Shizzle Remix,"The Vision, Andreya Triana, Mousse T."
181426,FALSE,9,0.671,0.872,-7.095,8.14e-4,0.102,0.352,127.988,4,48,2019-07-12,Walking Away,Loods
378136,FALSE,7,0.646,0.855,-8.69,0.00102,0.141,0.126,121.993,4,43,2019-07-26,Electric Drama,Lovers
218963,FALSE,1,0.661,0.811,-8.23,0.00585,1.15e-4,0.0834,123.989,4,43,2019-08-13,Visions,Will Saul
223278,FALSE,9,0.657,0.706,-3.566,0.00655,0.461,0.0385,125.003,4,37,2019-08-26,Promised Land - Gerd Janson Remix,"Joe Smooth, Gerd Janson"
202764,FALSE,11,0.706,0.854,-7.368,0.0221,1.16e-4,0.267,114.736,4,41,2019-08-09,Just Can't Stay Away,Don Blackman
463584,FALSE,7,0.833,0.59,-8.544,0.149,0.00135,0.12,124.962,4,38,2019-07-19,Move to the Front - Disco Mix [Dâm-Funk Re-Freak],"Jayda G, Dâm-Funk"
233082,FALSE,0,0.745,0.691,-6.941,4.98e-4,0.0046,0.112,123.98,4,40,2019-07-26,Swipe,"Lee Foss, Lee Curtiss, SPNCR"
